Customer_ID,First_Name,Last_Name,Age,Gender,Marital_Status,Education,Occupation,City,State,Employment_Status,Annual_Income,Monthly_Income,Customer_Since,Customer_Segment,Risk_Profile
CUST102365,Utkarsh,Acharya,30,Male,Divorced,Post Graduate,Salaried - Private,Nashik,Maharashtra,Employed,824575.35,68714.61,12,Young Professionals,Medium
CUST104147,Amaira,Karnik,40,Female,Married,Graduate,Business Owner,Ranchi,Jharkhand,Self Employed,10364266.89,863688.91,12,High Net Worth Individuals,High
CUST103052,Ijaya,Shankar,46,Female,Divorced,Diploma,Business Owner,Nashik,Maharashtra,Self Employed,6133954.57,511162.88,1,High Net Worth Individuals,High
CUST102884,Yatan,Sridhar,35,,Divorced,Post Graduate,Salaried - Private,Delhi,Delhi,Employed,470906.83,39242.24,2,Young Professionals,Medium
CUST102340,Rudra,Kibe,43,Male,Married,Post Graduate,Homemaker,Nagpur,Maharashtra,Not Employed,44830.13,3735.84,17,,Low
CUST100374,David,Sidhu,66,Male,Divorced,Diploma,Retired,,Karnataka,Retired,438510.48,36542.54,1,Retired Customers,Low
CUST103260,Chavvi,Char,61,Other,Married,Post Graduate,Homemaker,Ludhiana,Punjab,Not Employed,122817.82,10234.82,3,Business Owners,Low
CUST102381,Wishi,Vora,33,Female,Married,High School,,Nagpur,Maharashtra,Employed,960324.4,80027.03,13,Young Professionals,Medium
CUST104309,Eta,Minhas,41,Female,Widowed,Doctorate,Salaried - Private,Patna,Bihar,Employed,1269847.63,105820.64,18,Business Owners,Medium
CUST100939,Orinder,Dhingra,36,Male,Single,Graduate,Salaried - Private,Delhi,Delhi,Employed,1801217.64,150101.47,17,Business Owners,
CUST104198,Yash,Pillay,37,Male,Divorced,Post Graduate,Salaried - Private,Nagpur,Maharashtra,Employed,1487456.28,123954.69,10,Business Owners,Medium
CUST104165,Hema,Kothari,31,Female,Widowed,Doctorate,Salaried - Private,Surat,Gujarat,Employed,597539.26,49794.94,8,Young Professionals,Medium
CUST102799,Manan,Mann,20,Male,Single,Graduate,Unemployed,Delhi,Delhi,Not Employed,68639.69,5719.97,2,Young Professionals,Medium
CUST102147,Tanmayi,Iyer,34,Female,Married,Graduate,Business Owner,Bhubaneswar,Odisha,Self Employed,4763958.11,396996.51,11,High Net Worth Individuals,High
CUST103817,Vihaan,Prabhakar,18,Male,Single,Graduate,Student,Pune,,Not Employed,58414.03,4867.84,1,Students,Medium
CUST104540,Odika,Batta,23,Female,Widowed,Graduate,Salaried - Government,Guwahati,Assam,Employed,695439.33,57953.28,5,,Medium
CUST104216,Chatura,Padmanabhan,37,Male,Single,Graduate,Salaried - Government,Kanpur,Uttar Pradesh,Employed,824515.7,68709.64,4,Business Owners,Medium
CUST102068,Tripti,Bains,36,Female,Single,,Salaried - Private,Udaipur,Rajasthan,Employed,1463893.2,121991.1,9,Business Owners,Medium
CUST100529,Harshil,Biswas,47,Male,,Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,1362449.47,113537.46,19,Business Owners,Medium
CUST104604,Chatresh,Raja,46,Male,Single,High School,Salaried - Private,Ranchi,Jharkhand,Employed,1113911.98,92826,8,Business Owners,Medium
CUST100636,Nilima,Nori,38,Female,Married,Post Graduate,Salaried - Government,Surat,,Employed,1200881.62,100073.47,15,Business Owners,Medium
CUST101269,Dalbir,Goswami,21,Male,Married,Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,1253962.38,104496.86,3,Young Professionals,High
CUST100185,Devika,Lal,58,Female,Widowed,Graduate,Salaried - Private,Bhubaneswar,Odisha,Employed,677117.32,56426.44,8,Business Owners,Medium
CUST104349,Dhriti,Khosla,20,Female,Single,,Student,Bhopal,Madhya Pradesh,Not Employed,82093.61,6841.13,,Students,Medium
CUST103179,Brinda,Dada,36,Female,Single,Graduate,Salaried - Government,Indore,,Employed,1335629.95,111302.5,3,Business Owners,Medium
CUST103454,Anvi,Gola,18,Female,Single,Graduate,Unemployed,Coimbatore,Tamil Nadu,Not Employed,28529.33,2377.44,1,Young Professionals,Medium
CUST101797,Abha,Chakraborty,44,Female,Divorced,Post Graduate,Salaried - Private,Bhubaneswar,Odisha,Employed,409721.37,34143.45,15,Business Owners,Medium
CUST102979,Irya,Prashad,42,Female,Single,Post Graduate,Business Owner,Kolkata,West Bengal,Self Employed,4506224.82,375518.74,15,High Net Worth Individuals,High
CUST101441,Mugdha,Modi,28,Female,Divorced,Post Graduate,Business Owner,Hyderabad,Telangana,Self Employed,3147183.01,262265.25,10,High Net Worth Individuals,High
CUST103427,Yachana,Dani,74,Female,Single,Graduate,Retired,Mumbai,Maharashtra,Retired,658733.4,54894.45,11,Retired Customers,
CUST104874,Triveni,Randhawa,21,Female,Single,High School,Salaried - Government,Bhopal,Madhya Pradesh,Employed,668463.21,55705.27,3,Young Professionals,
CUST101535,Girindra,Tailor,54,,Divorced,Graduate,Self Employed,Coimbatore,Tamil Nadu,Self Employed,2067918.96,172326.58,9,Business Owners,High
CUST103443,Sneha,Kala,36,Female,Widowed,,Self Employed,Ahmedabad,Gujarat,Self Employed,852795.97,71066.33,4,Business Owners,High
CUST101273,Udyati,Grewal,41,Female,Married,Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,,179841.81,6,Business Owners,High
CUST102467,Anthony,Kaur,19,Male,Single,Graduate,Student,Jaipur,Rajasthan,Not Employed,110746.85,9228.9,1,Students,Medium
CUST100607,Pooja,Sani,27,Female,Single,Post Graduate,Unemployed,Surat,Gujarat,Not Employed,62662.92,5221.91,9,Young Professionals,
CUST103513,Nilima,Deep,66,Female,Married,Graduate,Retired,Patna,Bihar,Retired,517258.02,43104.83,1,Retired Customers,Low
CUST101712,Manbir,Lad,40,Male,Married,Graduate,Homemaker,Bengaluru,Karnataka,Not Employed,109155.67,9096.31,6,Business Owners,Low
CUST102199,Veda,Mutti,42,Female,Single,Graduate,Business Owner,Udaipur,Rajasthan,Self Employed,8623722.72,718643.56,6,High Net Worth Individuals,High
CUST100955,Wazir,Sood,23,Male,,Graduate,Salaried - Private,Vadodara,Gujarat,Employed,1715814.42,142984.54,5,Young Professionals,High
CUST102579,Gauri,Radhakrishnan,28,Female,Divorced,Graduate,Salaried - Private,Mumbai,Maharashtra,Employed,436070.55,36339.21,10,Young Professionals,Medium
CUST103897,Qarin,Anand,34,Male,Widowed,Graduate,Salaried - Government,,Delhi,Employed,603584.03,50298.67,9,Young Professionals,Medium
CUST104425,Hemangini,Pai,42,Female,Married,Graduate,Salaried - Government,Kolkata,West Bengal,Employed,1616395.33,134699.61,9,Business Owners,Medium
CUST103380,Avni,Khatri,72,Female,Single,Graduate,,,,Retired,366872.4,30572.7,5,Retired Customers,Low
CUST103685,Jatin,Cheema,40,Male,Married,Graduate,Salaried - Private,Bengaluru,Karnataka,Employed,1383940.24,115328.35,9,Business Owners,Medium
CUST100403,Samar,Loke,56,Other,Widowed,Graduate,Business Owner,Ranchi,Jharkhand,Self Employed,10003529.03,833627.42,2,High Net Worth Individuals,High
CUST102071,Ekani,Vala,39,Female,Single,Graduate,Business Owner,Kanpur,Uttar Pradesh,,2605132.78,217094.4,3,Business Owners,High
CUST104755,Mohini,Edwin,27,Female,Married,High School,Salaried - Government,Dehradun,Uttarakhand,Employed,1144431.29,95369.27,6,Young Professionals,Medium
CUST101977,Megha,Sarma,28,Female,Single,Post Graduate,Business Owner,Delhi,Delhi,Self Employed,4446515.94,370543,10,High Net Worth Individuals,High
CUST100158,Aayush,Choudhury,21,Male,Divorced,Graduate,Salaried - Private,Guwahati,Assam,Employed,1944023.94,162001.99,3,Young Professionals,High
CUST101748,Tanish,Raval,52,Male,Married,High School,Business Owner,Kolkata,West Bengal,Self Employed,11078080.51,923173.38,3,High Net Worth Individuals,High
CUST102909,Balhaar,Nori,43,Other,Divorced,High School,Business Owner,Vadodara,Gujarat,Self Employed,4173128.13,347760.68,1,High Net Worth Individuals,High
CUST103534,Arjun,Bose,35,Male,Married,Post Graduate,Business Owner,Ranchi,Jharkhand,Self Employed,9513707.57,792808.96,9,High Net Worth Individuals,High
CUST100902,Ekaraj,Narang,34,Male,Single,Graduate,Homemaker,Nashik,Maharashtra,Not Employed,45193.15,,7,Young Professionals,Low
CUST100352,Yutika,Rai,48,Female,Widowed,Graduate,Business Owner,Kanpur,Uttar Pradesh,Self Employed,4513410.27,376117.52,,High Net Worth Individuals,High
CUST101230,Advik,Subramanian,22,Male,Single,Graduate,Salaried - Private,Hyderabad,Telangana,Employed,528186.2,44015.52,3,Young Professionals,Medium
CUST104670,Daksh,Sane,24,Male,Married,Doctorate,Salaried - Private,Mumbai,,Employed,1363388.49,113615.71,4,Young Professionals,High
CUST102140,Anay,Uppal,27,Male,Divorced,Post Graduate,,Nagpur,Maharashtra,Not Employed,21631.75,1802.65,9,Young Professionals,Medium
CUST100444,Banjeet,Narasimhan,33,Male,Married,High School,Salaried - Private,Bhubaneswar,Odisha,Employed,1735573.49,144631.12,15,Young Professionals,Medium
CUST104948,Shravya,Chauhan,46,Female,Divorced,High School,Salaried - Private,Mumbai,Maharashtra,Employed,600746.19,50062.18,11,Business Owners,Medium
CUST100754,Jai,Chawla,32,Male,Widowed,Doctorate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1733099.11,144424.93,5,Young Professionals,Medium
CUST101737,Onveer,Rout,44,,Single,Diploma,Self Employed,Chandigarh,Punjab,Self Employed,2111975.96,175998,6,Business Owners,High
CUST102971,Yasti,Dâ€™Alia,31,Female,Married,Graduate,,Thiruvananthapuram,Kerala,Employed,1165431.59,97119.3,1,Young Professionals,Medium
CUST104979,Nitara,Nagarajan,26,Female,Married,Post Graduate,Salaried - Private,Ludhiana,Punjab,Employed,1302411.91,108534.33,4,,High
CUST102920,Harini,Bedi,39,Female,Divorced,Graduate,Salaried - Government,Ranchi,Jharkhand,Employed,1284945.23,107078.77,11,Business Owners,Medium
CUST100311,Aashi,Varughese,64,Female,Divorced,Post Graduate,,Guwahati,Assam,Retired,570628.99,47552.42,15,Retired Customers,Low
CUST100548,Anya,Verma,33,Female,Divorced,Graduate,Salaried - Government,Jaipur,Rajasthan,Employed,1019063.57,84921.96,3,,Medium
CUST104052,Idika,Mishra,55,Other,Single,Graduate,Self Employed,Bhopal,Madhya Pradesh,Self Employed,1222731.25,101894.27,16,Business Owners,
CUST104761,Yutika,Om,,Female,Single,High School,Self Employed,Mysuru,Karnataka,Self Employed,1443651.98,120304.33,9,Young Professionals,High
CUST101989,Henry,Padmanabhan,26,Male,Single,Diploma,Freelancer,Chennai,Tamil Nadu,Self Employed,935829.46,77985.79,4,Young Professionals,High
CUST100306,Yachana,Nair,,Female,Married,Post Graduate,Salaried - Private,Ranchi,Jharkhand,Employed,2942679.37,245223.28,14,Business Owners,Medium
CUST102335,Ati,Kamdar,44,Female,Divorced,Graduate,Self Employed,,Assam,Self Employed,830609.7,69217.47,19,Business Owners,High
CUST100694,Ekaja,Puri,35,Female,Widowed,Graduate,Self Employed,Lucknow,Uttar Pradesh,Self Employed,,118483.65,17,Business Owners,High
CUST102356,Xavier,Sarma,42,Male,Married,,Salaried - Private,Pune,Maharashtra,Employed,978667.33,81555.61,15,Business Owners,Medium
CUST101927,Noah,Shukla,27,Male,Widowed,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,1982216.85,165184.74,6,Young Professionals,High
CUST100684,Chakradhar,Sampath,34,Male,Married,Post Graduate,Salaried - Government,Raipur,Chhattisgarh,Employed,1013891.49,84490.96,,Young Professionals,Medium
CUST100749,Robert,Singhal,41,Male,Divorced,Graduate,Freelancer,Ranchi,Jharkhand,Self Employed,1540346.83,128362.24,18,Business Owners,High
CUST104008,Eesha,Mody,33,Female,Widowed,High School,Salaried - Private,Ludhiana,Punjab,Employed,2165453.52,180454.46,4,Young Professionals,High
CUST101266,Chaman,Desai,24,Female,Married,Doctorate,Unemployed,Surat,Gujarat,Not Employed,72422.42,6035.2,1,Young Professionals,Medium
CUST103285,Bhavani,Bala,47,Female,Single,Graduate,Salaried - Private,Ludhiana,Punjab,Employed,1130546.29,94212.19,11,Business Owners,Medium
CUST103529,Balveer,Sridhar,63,Male,Married,Diploma,,Thiruvananthapuram,Kerala,Self Employed,2351981.65,195998.47,7,Business Owners,Medium
CUST104423,Arjun,Garde,44,Male,Widowed,Graduate,Business Owner,Nagpur,Maharashtra,Self Employed,,715025.2,20,High Net Worth Individuals,High
CUST103984,Chaaya,Malhotra,35,Female,Single,Post Graduate,Salaried - Government,Raipur,Chhattisgarh,Employed,1792403.8,149366.98,16,Young Professionals,Medium
CUST103083,Devika,Barman,37,Female,Married,Graduate,Salaried - Private,Kolkata,West Bengal,Employed,1333708.29,111142.36,15,Business Owners,Medium
CUST103061,Nandini,Saha,19,Female,Single,High School,Student,Bhopal,Madhya Pradesh,Not Employed,62103,5175.25,1,Students,Medium
CUST103025,Reyansh,Natarajan,32,Male,,,Salaried - Private,Pune,Maharashtra,Employed,2227649.55,185637.46,6,Young Professionals,High
CUST100970,Vinaya,Mahajan,22,Female,Widowed,Graduate,Salaried - Government,Mysuru,Karnataka,Employed,906501.46,75541.79,3,,Medium
CUST100013,Garima,Kale,48,Female,Divorced,High School,Business Owner,Jaipur,Rajasthan,Self Employed,11422827.11,951902.26,20,High Net Worth Individuals,High
CUST100873,Vivaan,Tara,64,Male,Single,Post Graduate,Retired,Kanpur,Uttar Pradesh,Retired,557046.4,46420.53,8,Retired Customers,Low
CUST100808,Mekhala,Swaminathan,75,Female,Divorced,Post Graduate,Retired,Nashik,Maharashtra,Retired,,39607.05,2,Retired Customers,Low
CUST103198,Dhriti,Kulkarni,22,Female,Married,Graduate,Student,Kochi,,Not Employed,110142.72,9178.56,3,Students,Medium
CUST100514,Ubika,Dubey,41,Female,Married,Diploma,Salaried - Private,Bhubaneswar,Odisha,Employed,1418139.92,118178.33,,Business Owners,Medium
CUST104472,Victor,Narasimhan,38,Male,Widowed,Diploma,Freelancer,Udaipur,Rajasthan,Self Employed,663030.02,55252.5,2,Business Owners,
CUST100409,Samar,Chander,39,Male,Divorced,Post Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1283220.89,106935.07,6,Business Owners,Medium
CUST103408,Tripti,Nagarajan,21,Female,,Graduate,Student,Kanpur,Uttar Pradesh,Not Employed,48945.27,4078.77,3,Students,Medium
CUST104342,Baghyawati,Char,21,Female,Single,Post Graduate,Student,Pune,Maharashtra,Not Employed,45863.53,3821.96,3,Students,Medium
CUST100207,Ekanta,Shroff,41,Other,Divorced,Post Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,2452868.87,204405.74,13,Business Owners,High
CUST103691,Charita,Bhatia,27,Female,Divorced,Graduate,Unemployed,Bhopal,Madhya Pradesh,Not Employed,39620.25,3301.69,9,Young Professionals,Medium
CUST100458,Samesh,Gole,34,Male,Single,High School,Salaried - Private,Ludhiana,Punjab,Employed,1622962.25,135246.85,2,Young Professionals,Medium
CUST103471,Girindra,Dixit,53,Male,Widowed,Graduate,Business Owner,Raipur,Chhattisgarh,Self Employed,3663746.52,305312.21,3,High Net Worth Individuals,High
CUST102430,Netra,Barad,28,Female,Single,High School,Salaried - Government,Coimbatore,Tamil Nadu,Employed,1033439.1,86119.93,2,Young Professionals,Medium
CUST103657,Pooja,Anand,18,Female,Single,High School,Student,Coimbatore,Tamil Nadu,Not Employed,29132.27,2427.69,1,Students,Medium
CUST100110,Sai,Bhargava,38,Male,Divorced,Graduate,Salaried - Private,Patna,Bihar,Employed,899872.06,74989.34,9,Business Owners,Medium
CUST104589,Kashish,Manne,19,Female,Single,High School,Student,Nashik,Maharashtra,Not Employed,26943,2245.25,1,Students,
CUST104044,Isha,Amble,40,Female,Married,Graduate,Self Employed,Dehradun,Uttarakhand,Self Employed,1666154.72,138846.23,15,Business Owners,High
CUST101883,Naveen,Thaman,36,Male,Married,Diploma,Self Employed,Kanpur,Uttar Pradesh,Self Employed,1268307.28,105692.27,5,Business Owners,High
CUST101713,Ubika,Ravel,42,,,Graduate,Salaried - Private,Jaipur,Rajasthan,Employed,1097795.22,91482.93,8,Business Owners,Medium
CUST103958,Wyatt,Talwar,21,Male,,High School,Salaried - Private,Patna,Bihar,Employed,1978525.62,164877.14,3,Young Professionals,High
CUST103399,Omisha,Setty,64,Female,Divorced,Graduate,Business Owner,Bhubaneswar,Odisha,Self Employed,7618912.42,634909.37,,High Net Worth Individuals,Medium
CUST100552,Tanay,Chokshi,18,,Single,High School,Unemployed,Indore,Madhya Pradesh,Not Employed,34343.4,2861.95,1,Young Professionals,Medium
CUST101439,Vasatika,Anand,42,Female,Married,Graduate,Salaried - Government,Jaipur,Rajasthan,Employed,1294591.18,107882.6,10,Business Owners,Medium
CUST102270,Madhavi,Saxena,34,Female,Single,High School,Salaried - Government,Indore,Madhya Pradesh,Employed,642416.81,53534.73,10,Young Professionals,Medium
CUST103144,Diya,Mani,60,Female,Widowed,Diploma,Self Employed,Hyderabad,Telangana,Self Employed,976998.72,81416.56,4,Business Owners,
CUST102821,Kashish,Sarraf,40,Female,Divorced,Post Graduate,Salaried - Private,Nashik,Maharashtra,Employed,2055543.12,171295.26,10,Business Owners,High
CUST104781,David,Sura,26,Male,Married,Diploma,Salaried - Private,Vadodara,Gujarat,Employed,856358.28,71363.19,6,Young Professionals,High
CUST101925,Dhruv,Dyal,41,Male,Married,High School,Salaried - Private,Nagpur,Maharashtra,Employed,1037076.16,86423.01,2,Business Owners,Medium
CUST100634,Sai,Viswanathan,21,Male,Divorced,High School,Student,Guwahati,Assam,Not Employed,62704.95,5225.41,3,Students,Medium
CUST104805,Pavani,Sunder,21,Female,Divorced,Post Graduate,Salaried - Private,Ludhiana,Punjab,Employed,712115.16,59342.93,3,Young Professionals,Medium
CUST100316,Sara,Badal,66,Other,Divorced,Post Graduate,Retired,Guwahati,Assam,Retired,484355.46,40362.96,20,Retired Customers,Low
CUST104217,Ekbal,Luthra,39,Male,Single,Post Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,976747.19,81395.6,,Business Owners,Medium
CUST104699,Avi,Cherian,68,Male,Divorced,High School,Retired,Kolkata,West Bengal,Retired,585092.33,48757.69,8,Retired Customers,Low
CUST101328,Yachana,Loyal,38,Female,Married,Graduate,Salaried - Government,Chennai,Tamil Nadu,Employed,618457.34,51538.11,14,Business Owners,Medium
CUST100427,Osha,Purohit,45,Female,Divorced,Doctorate,Salaried - Private,Kanpur,Uttar Pradesh,Employed,789876.9,65823.07,18,Business Owners,
CUST104374,Eesha,Jhaveri,40,Female,Widowed,High School,,,Punjab,Employed,1369506.53,114125.54,3,Business Owners,Medium
CUST100105,Aryan,Zachariah,22,Male,Single,Graduate,Student,Bhopal,Madhya Pradesh,,45315.55,3776.3,4,Students,Medium
CUST103041,Oeshi,Pandit,58,Female,Divorced,High School,Self Employed,,Chhattisgarh,Self Employed,3296191.42,274682.62,1,,High
CUST100142,Theodore,Mittal,22,Male,Married,Post Graduate,Homemaker,Raipur,Chhattisgarh,Not Employed,37319.17,3109.93,4,Young Professionals,Medium
CUST102169,Nisha,Sachar,57,Female,Widowed,Graduate,,Delhi,Delhi,Self Employed,6346277.68,528856.47,6,High Net Worth Individuals,High
CUST103458,Ekaja,Chakraborty,30,Female,Married,Graduate,Homemaker,Ahmedabad,Gujarat,,99032.88,,5,Young Professionals,Low
CUST100089,Ekaja,Solanki,35,Female,Married,Post Graduate,Salaried - Government,Kanpur,Uttar Pradesh,Employed,1180520.87,98376.74,14,Young Professionals,Medium
CUST102918,Aradhana,Kibe,22,Female,Married,High School,Homemaker,Guwahati,Assam,Not Employed,141812.89,11817.74,4,Young Professionals,Medium
CUST103237,Rudra,Sarma,20,Male,Single,Post Graduate,Student,Raipur,Chhattisgarh,Not Employed,79750.18,6645.85,2,Students,
CUST102241,Om,Sama,28,Male,Single,Post Graduate,Salaried - Government,Bhopal,Madhya Pradesh,Employed,1419602.41,118300.2,7,Young Professionals,Medium
CUST103174,Ikbal,Dubey,20,Male,Single,Graduate,Unemployed,Chandigarh,Punjab,Not Employed,27392.72,2282.73,,Young Professionals,Medium
CUST103412,Megha,Issac,54,Female,Single,High School,,Dehradun,Uttarakhand,Self Employed,4600348.08,383362.34,20,High Net Worth Individuals,High
CUST102163,Jairaj,Nori,46,Male,,Doctorate,Freelancer,Ludhiana,Punjab,Self Employed,696300.74,58025.06,2,Business Owners,Medium
CUST102636,Bhavna,Morar,,Female,Single,High School,Salaried - Private,Ludhiana,Punjab,Employed,1630285.64,135857.14,17,Business Owners,Medium
CUST101949,Megha,Bakshi,27,Female,Divorced,Graduate,,Pune,Maharashtra,Employed,1312095.73,109341.31,5,Young Professionals,Medium
CUST101768,Saksham,Bahl,60,Male,Single,Graduate,Salaried - Private,Udaipur,Rajasthan,Employed,1675567.14,139630.6,3,Business Owners,Medium
CUST104290,Bhavini,Oza,43,Female,Divorced,Post Graduate,Business Owner,Kolkata,West Bengal,Self Employed,8175295.78,681274.65,1,High Net Worth Individuals,High
